Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (s),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
1,Ref 1,50.000,74388,31989262.0,0.0028503431,1927269.0,391.2845896,IT=25;25 ,ii
4,Ref 1,28.579,57908,31528392.0,0.010773306,1808278.8,391.2832411,IT=14;14 ,ii
5,Ref 1,15.311,43476,35459704.0,0.014692026,2351231.5,391.2833226,IT=7.7;7.7 ,ii
6,Ref 1,13.303,37152,33112044.0,0.018783606,2414230.2,391.283369,IT=6.7;6.7 ,ii
7,Ref 1,15.481,39372,27029352.0,0.022912774,1565104.5,391.2834586,IT=7.7;7.7 ,ii
8,Ref 1,14.044,39188,31857964.0,0.026921007,2175080.2,391.2835619,IT=7;7 ,ii
9,Ref 1,17.465,42636,29449106.0,0.03081484,1879561.4,391.2834781,IT=8.7;8.7 ,ii
10,Ref 1,17.146,39564,27478132.0,0.034862659,1670513.2,391.2835107,IT=8.6;8.6 ,ii
11,Ref 1,16.572,42856,32974612.0,0.038912659,2120704.8,391.2834289,IT=8.3;8.3 ,ii
12,Ref 1,19.025,48840,34579764.0,0.042993841,2249860.2,391.2834789,IT=9.5;9.5 ,ii
13,Ref 1,14.438,40724,33399528.0,0.046812623,1981822.6,391.2835072,IT=7.2;7.2 ,ii
15,Ref 1,17.782,45392,32095592.0,0.052733442,2089346.6,391.2834689,IT=8.9;8.9 ,ii
16,Ref 1,15.276,41904,32769476.0,0.056747907,2258763.5,391.283504,IT=7.6;7.6 ,ii
17,Ref 1,20.980,50164,32497996.0,0.06087289,1952350.4,391.2834861,IT=10;10 ,ii
18,Ref 1,19.441,48568,35227976.0,0.064922859,2237015.5,391.2834586,IT=9.7;9.7 ,ii
19,Ref 1,25.172,56940,34335940.0,0.068920777,2051321.0,391.2834427,IT=13;13 ,ii
20,Ref 1,17.204,45736,31963740.0,0.072883357,1861960.9,391.2835468,IT=8.6;8.6 ,ii
22,Ref 1,24.804,51684,31463912.0,0.077051991,1899097.0,391.2834212,IT=12;12 ,ii
23,Ref 1,18.728,48444,35155520.0,0.081043606,2388131.0,391.283419,IT=9.4;9.4 ,ii
24,Ref 1,29.067,55576,29193400.0,0.085112327,1694485.2,391.2831985,IT=15;15 ,ii
25,Ref 1,15.874,43860,34334028.0,0.089010208,2306625.5,391.2833854,IT=7.9;7.9 ,ii
26,Ref 1,14.964,42092,34270336.0,0.093049742,2259551.2,391.283421,IT=7.5;7.5 ,ii
27,Ref 1,21.307,51428,32089394.0,0.097180992,1875078.4,391.283431,IT=11;11 ,ii
28,Ref 1,19.205,49580,34705400.0,0.10104762,2147478.0,391.2834251,IT=9.6;9.6 ,ii
29,Ref 1,14.341,42604,36280232.0,0.10503929,2398544.5,391.28346,IT=7.2;7.2 ,ii
30,Ref 1,29.209,59640,36481504.0,0.10930383,2159421.5,391.2834346,IT=15;15 ,ii
31,Ref 1,17.357,46252,33766024.0,0.11323089,2080317.4,391.2834496,IT=8.7;8.7 ,ii
32,Ref 1,17.716,46192,32879764.0,0.11713088,2155964.5,391.2834327,IT=8.9;8.9 ,ii
33,Ref 1,21.300,53552,34468548.0,0.12124544,2106368.5,391.2834167,IT=11;11 ,ii
34,Ref 1,12.488,36476,33154704.0,0.12516832,2217280.5,391.2834646,IT=6.2;6.2 ,ii
35,Ref 1,18.466,48060,34064472.0,0.12923706,2271368.2,391.2833711,IT=9.2;9.2 ,ii
36,Ref 1,17.094,43244,32122180.0,0.13311831,2061740.5,391.2834339,IT=8.5;8.5 ,ii
37,Ref 1,19.797,43604,27681518.0,0.13721201,1608899.6,391.2834793,IT=9.9;9.9 ,ii
38,Ref 1,30.588,60296,35087388.0,0.14144944,2166430.2,391.2833621,IT=15;15 ,ii
39,Ref 1,17.782,45116,34399932.0,0.14535776,2267722.5,391.283464,IT=8.9;8.9 ,ii
40,Ref 1,15.022,39524,31796066.0,0.14920362,1900362.8,391.2834827,IT=7.5;7.5 ,ii
41,Ref 1,21.035,51972,34874860.0,0.15332858,2199886.0,391.2833742,IT=11;11 ,ii
42,Ref 1,18.689,46920,32755708.0,0.15735767,2147295.5,391.2834357,IT=9.3;9.3 ,ii
43,Ref 1,17.956,45928,34512472.0,0.16140142,2054706.0,391.2834787,IT=9;9 ,ii
44,Ref 1,14.008,42192,36160692.0,0.16523269,2282572.5,391.2835254,IT=7;7 ,ii
45,Ref 1,13.391,42484,37570104.0,0.16922839,2512964.0,391.2835025,IT=6.7;6.7 ,ii
46,Ref 1,20.807,51136,33173038.0,0.17334091,1910091.6,391.2834607,IT=10;10 ,ii
47,Ref 1,20.602,48488,31935222.0,0.17740756,1982340.0,391.2834619,IT=10;10 ,ii
48,Ref 1,25.640,57984,33627160.0,0.18139091,2067372.1,391.2835149,IT=13;13 ,ii
49,Ref 1,24.293,55840,32984264.0,0.18546798,1879962.1,391.2834333,IT=12;12 ,ii
50,Ref 1,15.820,42956,30739446.0,0.18941163,1968144.6,391.2835915,IT=7.9;7.9 ,ii
51,Ref 1,16.070,44080,34352504.0,0.19345331,2354802.0,391.2834977,IT=8;8 ,ii
52,Ref 1,14.838,39884,30866998.0,0.19747621,1882700.5,391.2835804,IT=7.4;7.4 ,ii
53,Ref 1,29.266,60724,34659504.0,0.20157617,2049783.6,391.2835273,IT=15;15 ,ii
54,Ref 1,17.267,50744,39910484.0,0.20549278,2582374.8,391.2834867,IT=8.6;8.6 ,ii
55,Ref 1,32.340,63016,34010704.0,0.20979271,1944052.5,391.2835119,IT=16;16 ,ii
56,Ref 1,23.231,54716,33301616.0,0.21377184,2027417.5,391.2834629,IT=12;12 ,ii
57,Ref 1,21.969,51236,32027036.0,0.21767191,1966258.6,391.2834937,IT=11;11 ,ii
58,Ref 1,11.491,35168,33933560.0,0.22157393,2155605.2,391.2837294,IT=5.7;5.7 ,ii
59,Ref 1,18.866,47664,34610284.0,0.22564684,2139651.2,391.2834742,IT=9.4;9.4 ,ii
60,Ref 1,21.246,49788,32357558.0,0.22974258,2144166.8,391.283494,IT=11;11 ,ii
61,Ref 1,21.684,50832,31763526.0,0.23365723,1873009.1,391.283469,IT=11;11 ,ii
62,Ref 1,34.202,64300,33160112.0,0.23793217,1873996.9,391.2833906,IT=17;17 ,ii
63,Ref 1,18.999,47776,32739224.0,0.24181748,2007069.1,391.2835101,IT=9.5;9.5 ,ii
64,Ref 1,15.777,43804,35172576.0,0.24582789,2187125.8,391.2834909,IT=7.9;7.9 ,ii
65,Ref 1,22.746,51176,32428414.0,0.24981338,1881524.2,391.2834962,IT=11;11 ,ii
66,Ref 1,16.412,43024,33215538.0,0.25378201,2171773.0,391.2835236,IT=8.2;8.2 ,ii
67,Ref 1,31.053,63312,34723196.0,0.25806737,2065966.6,391.2834409,IT=16;16 ,ii
68,Ref 1,27.961,61120,37085536.0,0.26214029,2080760.0,391.2834402,IT=14;14 ,ii
69,Ref 1,24.925,58216,35339008.0,0.26603826,2151429.5,391.2834429,IT=12;12 ,ii
70,Ref 1,22.204,50768,33393330.0,0.27008406,2123845.0,391.2835202,IT=11;11 ,ii
71,Ref 1,20.823,49180,29205512.0,0.27413602,1738381.9,391.2835034,IT=10;10 ,ii
72,Ref 1,22.023,51292,30374794.0,0.27822146,1912021.2,391.2835684,IT=11;11 ,ii
73,Ref 1,21.405,55476,38394712.0,0.28211941,2419370.8,391.2834781,IT=11;11 ,ii
74,Ref 1,24.019,52596,30507106.0,0.28623812,1762247.2,391.2834629,IT=12;12 ,ii
75,Ref 1,26.934,61100,35963988.0,0.29036929,2170590.8,391.2832834,IT=13;13 ,ii
76,Ref 1,19.266,48960,33875224.0,0.29434219,2163658.5,391.2835879,IT=9.6;9.6 ,ii
77,Ref 1,24.128,53968,35134848.0,0.29832556,2073810.9,391.2834127,IT=12;12 ,ii
78,Ref 1,14.653,39824,31385348.0,0.30225676,1938634.2,391.283661,IT=7.3;7.3 ,ii
79,Ref 1,25.785,56016,33693812.0,0.30646089,2075541.4,391.2835951,IT=13;13 ,ii
80,Ref 1,31.934,62008,33768388.0,0.31065459,1883721.6,391.2835008,IT=16;16 ,ii
81,Ref 1,21.245,50908,32862762.0,0.31443168,1975642.6,391.2834885,IT=11;11 ,ii
82,Ref 1,24.721,57256,35028992.0,0.31856707,2158053.0,391.2834559,IT=12;12 ,ii
83,Ref 1,21.288,50892,32361944.0,0.32260034,1897171.5,391.2834084,IT=11;11 ,ii
84,Ref 1,33.573,64804,32423434.0,0.32686911,1883747.5,391.2834833,IT=17;17 ,ii
85,Ref 1,21.289,51916,33455570.0,0.33062947,2175577.8,391.283419,IT=11;11 ,ii
86,Ref 1,20.032,51104,36019420.0,0.33468571,2014912.9,391.2835102,IT=10;10 ,ii
87,Ref 1,16.383,41648,30531228.0,0.33868977,1813504.1,391.2835683,IT=8.2;8.2 ,ii
88,Ref 1,19.724,50260,32366850.0,0.34278772,2106606.2,391.2834584,IT=9.9;9.9 ,ii
89,Ref 1,19.540,52408,36048672.0,0.34668772,2098605.5,391.283442,IT=9.8;9.8 ,ii
90,Ref 1,15.369,41920,30803664.0,0.35068559,1833597.2,391.2835416,IT=7.7;7.7 ,ii
91,Ref 1,17.760,46564,32648140.0,0.35476056,2025759.4,391.2834524,IT=8.9;8.9 ,ii
92,Ref 1,31.670,63224,34138148.0,0.35904387,1997161.8,391.2835024,IT=16;16 ,ii
93,Ref 1,20.070,50052,32574384.0,0.36298334,1965485.5,391.2834227,IT=10;10 ,ii
94,Ref 1,22.103,53936,34453088.0,0.36691259,2045165.2,391.2835083,IT=11;11 ,ii
95,Ref 1,24.108,54180,33738064.0,0.37102711,2060175.8,391.2835371,IT=12;12 ,ii
96,Ref 1,28.375,59948,35141132.0,0.37517699,2005431.2,391.2835262,IT=14;14 ,ii
97,Ref 1,25.777,57228,34050716.0,0.37923949,2112347.2,391.2835419,IT=13;13 ,ii
98,Ref 1,18.882,49392,36983652.0,0.38305414,2211727.0,391.2835279,IT=9.4;9.4 ,ii
99,Ref 1,30.972,61604,35695092.0,0.38731866,2099637.0,391.2835104,IT=15;15 ,ii
100,Ref 1,17.166,46064,34762560.0,0.39122272,2160882.8,391.2835389,IT=8.6;8.6 ,ii
101,Ref 1,28.104,59532,35760900.0,0.39544772,2117362.0,391.2835692,IT=14;14 ,ii
102,Ref 1,14.103,40636,30662416.0,0.39932069,1774583.6,391.2837307,IT=7.1;7.1 ,ii
103,Ref 1,17.824,49980,35748504.0,0.40338941,2286951.0,391.2834538,IT=8.9;8.9 ,ii
104,Ref 1,20.124,48924,31364318.0,0.40747681,1884190.5,391.2835399,IT=10;10 ,ii
105,Ref 1,11.528,41624,42582356.0,0.41139763,2616839.0,391.283603,IT=5.8;5.8 ,ii
106,Ref 1,21.544,53060,35254320.0,0.41534352,2182882.5,391.2835377,IT=11;11 ,ii
107,Ref 1,25.111,59400,37972176.0,0.41947467,2398432.5,391.2835013,IT=13;13 ,ii
108,Ref 1,19.291,47488,31269148.0,0.42347046,1841272.6,391.2835873,IT=9.6;9.6 ,ii
109,Ref 1,29.752,61596,34360840.0,0.42770587,2013639.2,391.2835817,IT=15;15 ,ii
110,Ref 1,21.775,52240,35165000.0,0.43152256,2062771.4,391.2834271,IT=11;11 ,ii
111,Ref 1,20.415,48176,30051374.0,0.43558294,1702007.9,391.2835419,IT=10;10 ,ii
112,Ref 1,37.638,69972,34003816.0,0.43993913,1922513.9,391.2835299,IT=19;19 ,ii
113,Ref 1,19.452,51328,32723896.0,0.44378913,1948699.0,391.2835529,IT=9.7;9.7 ,ii
114,Ref 1,25.444,57856,35282704.0,0.44779336,2030463.8,391.283623,IT=13;13 ,ii
116,Ref 1,19.092,49676,33696064.0,0.45190579,2049331.0,391.2835534,IT=9.5;9.5 ,ii
117,Ref 1,18.598,52980,38591884.0,0.45595987,2454698.8,391.2835157,IT=9.3;9.3 ,ii
118,Ref 1,21.474,47956,27877772.0,0.46006402,1551116.2,391.2835403,IT=11;11 ,ii
119,Ref 1,20.701,49672,29226210.0,0.46395986,1680381.2,391.2835753,IT=10;10 ,ii
120,Ref 1,27.244,59048,35472956.0,0.46814937,2135532.5,391.2836024,IT=14;14 ,ii
121,Ref 1,16.658,47500,38333900.0,0.47207849,2233752.0,391.2836048,IT=8.3;8.3 ,ii
122,Ref 1,32.027,63508,35903352.0,0.47638267,2059678.6,391.283496,IT=16;16 ,ii
123,Ref 1,21.358,53520,34279588.0,0.48034297,2035196.6,391.2835648,IT=11;11 ,ii
124,Ref 1,24.911,55960,33266012.0,0.48431178,1914862.8,391.2835357,IT=12;12 ,ii
125,Ref 1,34.727,66900,35386996.0,0.48857009,2067821.9,391.2835159,IT=17;17 ,ii
126,Ref 1,24.071,55632,34212180.0,0.49253038,2072436.8,391.2836096,IT=12;12 ,ii
127,Ref 1,23.384,56556,37278660.0,0.49660954,2072405.4,391.2835152,IT=12;12 ,ii
128,Ref 1,30.836,60924,33201164.0,0.50081991,1883366.4,391.2835426,IT=15;15 ,ii
129,Ref 1,19.789,51620,35888532.0,0.50475741,2257324.0,391.283613,IT=9.9;9.9 ,ii
130,Ref 1,19.675,53032,39440292.0,0.50883031,2336059.8,391.2836517,IT=9.8;9.8 ,ii
133,Ref 1,16.574,44676,31873192.0,0.51445529,2033043.4,391.2835941,IT=8.3;8.3 ,ii
134,Ref 1,31.430,64776,35645152.0,0.51875947,2206667.0,391.2835133,IT=16;16 ,ii
135,Ref 1,20.942,51180,32615268.0,0.52255534,1876706.6,391.2835269,IT=10;10 ,ii
136,Ref 1,17.297,52760,41488540.0,0.52658234,2496411.5,391.283503,IT=8.6;8.6 ,ii
137,Ref 1,24.081,56420,35329704.0,0.53076139,2172132.2,391.283585,IT=12;12 ,ii
138,Ref 1,22.760,57076,36736768.0,0.53483846,2184420.2,391.2834988,IT=11;11 ,ii
139,Ref 1,24.254,57100,33532514.0,0.53879678,1995912.4,391.2835263,IT=12;12 ,ii
140,Ref 1,22.007,54204,38058672.0,0.54285924,2356482.0,391.2834836,IT=11;11 ,ii
141,Ref 1,17.681,51500,39381704.0,0.54688216,2287212.0,391.2835718,IT=8.8;8.8 ,ii
142,Ref 1,24.623,56600,34389276.0,0.55105719,1987511.6,391.2836144,IT=12;12 ,ii
144,Ref 1,18.500,48400,34615920.0,0.55529251,2166328.2,391.2836103,IT=9.2;9.2 ,ii
145,Ref 1,21.095,50376,31455338.0,0.55922798,1815630.1,391.2835835,IT=11;11 ,ii
146,Ref 1,21.118,51744,32171262.0,0.56331121,1822408.4,391.2835345,IT=11;11 ,ii
147,Ref 1,21.212,49336,31322128.0,0.56738406,1920811.2,391.2835378,IT=11;11 ,ii
148,Ref 1,24.076,53476,31790190.0,0.57151113,1885285.1,391.2835626,IT=12;12 ,ii
149,Ref 1,34.278,66636,31794416.0,0.57561529,1753947.5,391.2835522,IT=17;17 ,ii
150,Ref 1,27.558,60340,35807744.0,0.57965276,2165753.2,391.2836218,IT=14;14 ,ii
151,Ref 1,22.205,56156,39185152.0,0.58367981,2424450.8,391.2835272,IT=11;11 ,ii
152,Ref 1,22.545,52960,34984068.0,0.58776937,1956913.4,391.2835356,IT=11;11 ,ii
153,Ref 1,29.680,62112,36552280.0,0.59197559,2210503.0,391.2835227,IT=15;15 ,ii
154,Ref 1,21.502,53552,34850160.0,0.59596932,2105727.5,391.2835133,IT=11;11 ,ii
155,Ref 1,21.191,53304,38151232.0,0.60005054,2195917.5,391.2834874,IT=11;11 ,ii
156,Ref 1,19.138,48476,34811896.0,0.60409637,2301502.2,391.283719,IT=9.6;9.6 ,ii
158,Ref 1,21.916,59008,37951328.0,0.60822961,2257949.5,391.2835931,IT=11;11 ,ii
159,Ref 1,34.754,66500,33198854.0,0.61236089,1826401.0,391.2836497,IT=17;17 ,ii
160,Ref 1,18.995,52416,35359068.0,0.61624628,2208176.2,391.2836485,IT=9.5;9.5 ,ii
161,Ref 1,18.323,44904,33030788.0,0.62029832,2099606.8,391.283677,IT=9.2;9.2 ,ii
162,Ref 1,31.688,64004,32909038.0,0.62457536,1811510.9,391.2835149,IT=16;16 ,ii
163,Ref 1,15.802,45380,34921392.0,0.62826921,2306474.0,391.2836186,IT=7.9;7.9 ,ii
164,Ref 1,28.065,60976,34034524.0,0.63251701,2042786.6,391.2835606,IT=14;14 ,ii
165,Ref 1,25.949,59700,35732180.0,0.63659194,2010587.8,391.2835078,IT=13;13 ,ii
166,Ref 1,21.950,51616,33840332.0,0.64062319,2007786.0,391.283577,IT=11;11 ,ii
167,Ref 1,14.591,47332,38303556.0,0.64457734,2386496.8,391.2835992,IT=7.3;7.3 ,ii
168,Ref 1,28.538,61948,34836048.0,0.64883773,1934119.5,391.2835841,IT=14;14 ,ii
169,Ref 1,19.887,52132,33888352.0,0.65280434,2035872.1,391.2834801,IT=9.9;9.9 ,ii
170,Ref 1,19.919,50012,34510936.0,0.65687726,2191751.0,391.283602,IT=10;10 ,ii
171,Ref 1,27.460,62684,34865288.0,0.66091061,1911947.9,391.2835385,IT=14;14 ,ii
172,Ref 1,22.214,50816,31122376.0,0.66492929,1762787.2,391.2835478,IT=11;11 ,ii
173,Ref 1,25.037,58412,35208448.0,0.66906259,2132567.5,391.2836355,IT=13;13 ,ii
174,Ref 1,16.678,51696,42627244.0,0.67301256,2504228.0,391.2834843,IT=8.3;8.3 ,ii
175,Ref 1,30.708,60892,31654280.0,0.67729592,1835679.4,391.2836003,IT=15;15 ,ii
176,Ref 1,29.296,62484,35939900.0,0.68140214,2095059.0,391.2836572,IT=15;15 ,ii
177,Ref 1,30.618,62968,32991416.0,0.68554584,1789567.8,391.2835702,IT=15;15 ,ii
178,Ref 1,19.420,47416,31237412.0,0.68948331,1875068.0,391.2836072,IT=9.7;9.7 ,ii
179,Ref 1,19.399,48632,33807044.0,0.69339378,2053888.1,391.2834879,IT=9.7;9.7 ,ii
180,Ref 1,22.993,57232,35912888.0,0.69752077,2075516.6,391.2834985,IT=11;11 ,ii
181,Ref 1,28.417,61412,36045792.0,0.70169574,2063009.4,391.2834569,IT=14;14 ,ii
182,Ref 1,29.996,64528,34877368.0,0.70583936,2084732.9,391.2835284,IT=15;15 ,ii
183,Ref 1,22.203,52924,35273388.0,0.70983937,2036402.9,391.2834499,IT=11;11 ,ii
184,Ref 1,25.707,57544,35429652.0,0.71381441,2105302.5,391.2835272,IT=13;13 ,ii
185,Ref 1,25.152,58556,34745408.0,0.71790387,2024841.9,391.2834352,IT=13;13 ,ii
186,Ref 1,20.346,51128,34429156.0,0.72191636,2096738.0,391.2835551,IT=10;10 ,ii
187,Ref 1,21.403,50400,29157386.0,0.72600799,1654812.4,391.2835903,IT=11;11 ,ii
188,Ref 1,22.399,54484,33471158.0,0.73009756,1984297.9,391.2834925,IT=11;11 ,ii
189,Ref 1,21.198,52480,34791440.0,0.73415376,2058089.8,391.2834624,IT=11;11 ,ii
190,Ref 1,28.965,59884,32947712.0,0.73835582,1835512.1,391.283461,IT=14;14 ,ii
191,Ref 1,20.745,53312,36440636.0,0.74233496,2204944.2,391.2834865,IT=10;10 ,ii
192,Ref 1,39.704,70400,34342636.0,0.74655584,1944020.1,391.2835257,IT=20;20 ,ii
193,Ref 1,21.572,55308,36262192.0,0.75042867,2100885.8,391.2834603,IT=11;11 ,ii
194,Ref 1,23.275,56840,36430300.0,0.75453494,2195102.0,391.2834044,IT=12;12 ,ii
195,Ref 1,17.358,50904,40399808.0,0.75852654,2437254.0,391.2834391,IT=8.7;8.7 ,ii
196,Ref 1,19.651,50184,34577292.0,0.76245163,2015780.9,391.2835214,IT=9.8;9.8 ,ii
197,Ref 1,26.121,60856,36766764.0,0.76662659,2221892.5,391.2834863,IT=13;13 ,ii
198,Ref 1,17.737,45424,29614202.0,0.77058693,1734032.1,391.2837031,IT=8.9;8.9 ,ii
199,Ref 1,19.567,49424,34763544.0,0.77466811,1946682.8,391.2834931,IT=9.8;9.8 ,ii
200,Ref 1,19.499,53232,39435248.0,0.77857641,2413368.8,391.2835091,IT=9.7;9.7 ,ii
201,Ref 1,22.082,54444,33859024.0,0.78268683,2103898.2,391.2835525,IT=11;11 ,ii
202,Ref 1,27.890,61984,34921644.0,0.78687221,1926648.6,391.2835171,IT=14;14 ,ii
203,Ref 1,19.840,51640,36268540.0,0.79084718,2226350.8,391.2834961,IT=9.9;9.9 ,ii
204,Ref 1,22.326,55704,37946204.0,0.79479507,2367144.5,391.2835695,IT=11;11 ,ii
205,Ref 1,24.946,57516,33245542.0,0.79875753,1804822.6,391.2835444,IT=12;12 ,ii
206,Ref 1,32.416,69076,37048212.0,0.80297632,2103092.5,391.2834958,IT=16;16 ,ii
207,Ref 1,17.704,49308,37542304.0,0.80686794,2345592.5,391.2834962,IT=8.9;8.9 ,ii
208,Ref 1,29.049,64260,37514316.0,0.81111996,2042701.6,391.2835239,IT=15;15 ,ii
209,Ref 1,22.475,52772,30149256.0,0.81495541,1782797.9,391.2835904,IT=11;11 ,ii
210,Ref 1,17.410,46828,36294908.0,0.81895534,2351699.5,391.2835826,IT=8.7;8.7 ,ii
211,Ref 1,26.230,61232,37613016.0,0.82315538,2087413.8,391.2836473,IT=13;13 ,ii
212,Ref 1,27.013,59456,35386480.0,0.82726778,2081562.6,391.2835937,IT=14;14 ,ii
213,Ref 1,25.212,58488,33052098.0,0.83117823,1927913.0,391.2835324,IT=13;13 ,ii
214,Ref 1,24.347,57344,38223768.0,0.83526149,2189547.5,391.2835658,IT=12;12 ,ii
215,Ref 1,18.724,50308,32747546.0,0.83925724,1842236.5,391.2836287,IT=9.4;9.4 ,ii
216,Ref 1,18.475,50268,36897276.0,0.84331141,2257631.5,391.2835711,IT=9.2;9.2 ,ii
217,Ref 1,24.773,57508,35288380.0,0.84730931,2005648.6,391.2836017,IT=12;12 ,ii
218,Ref 1,27.127,62196,33918332.0,0.85144682,1854816.9,391.2835469,IT=14;14 ,ii
219,Ref 1,26.698,60260,34778432.0,0.85553841,2064310.6,391.283675,IT=13;13 ,ii
220,Ref 1,16.135,45712,33107612.0,0.85946339,1937433.4,391.2836676,IT=8.1;8.1 ,ii
221,Ref 1,17.772,47140,32905178.0,0.86336552,1913454.8,391.2836282,IT=8.9;8.9 ,ii
222,Ref 1,25.866,57772,34494148.0,0.86755297,2107383.5,391.2836561,IT=13;13 ,ii
223,Ref 1,22.238,54620,37200632.0,0.87158622,2186644.0,391.2836258,IT=11;11 ,ii
224,Ref 1,20.934,51700,33699784.0,0.87564037,1969703.9,391.2836023,IT=10;10 ,ii
225,Ref 1,28.552,62864,34071288.0,0.87966958,1939336.1,391.2836436,IT=14;14 ,ii
226,Ref 1,28.638,60376,34538540.0,0.88378414,1964305.0,391.2836362,IT=14;14 ,ii
227,Ref 1,24.488,56680,31331888.0,0.88782363,1709276.4,391.2835485,IT=12;12 ,ii
228,Ref 1,29.009,58460,33006900.0,0.89198818,1916375.9,391.2836,IT=15;15 ,ii
229,Ref 1,17.503,49208,36182112.0,0.89591109,2238858.0,391.2836087,IT=8.8;8.8 ,ii
230,Ref 1,24.943,60572,37831260.0,0.90008819,2084015.8,391.2836299,IT=12;12 ,ii
231,Ref 1,20.093,53676,37822688.0,0.90410688,2334288.8,391.2836201,IT=10;10 ,ii
232,Ref 1,23.694,59920,36992416.0,0.90822976,2143889.5,391.2835531,IT=12;12 ,ii
233,Ref 1,34.936,68248,36149448.0,0.91233801,1944392.6,391.2835538,IT=17;17 ,ii
234,Ref 1,24.819,58208,35401420.0,0.91631309,2145067.8,391.2835384,IT=12;12 ,ii
235,Ref 1,25.944,61196,35081944.0,0.92042966,2047738.2,391.2835847,IT=13;13 ,ii
236,Ref 1,22.323,53700,33703988.0,0.92446092,1880050.4,391.283613,IT=11;11 ,ii
237,Ref 1,26.531,59360,35129180.0,0.92861083,1958294.2,391.2835853,IT=13;13 ,ii
238,Ref 1,21.628,52056,33770048.0,0.93246503,2085831.8,391.283601,IT=11;11 ,ii
239,Ref 1,35.856,71332,34599240.0,0.93677961,1811526.9,391.2835903,IT=18;18 ,ii
240,Ref 1,22.870,54532,34667612.0,0.94072116,2063477.8,391.2835339,IT=11;11 ,ii
241,Ref 1,17.196,48412,36499700.0,0.94470449,2227982.8,391.2836159,IT=8.6;8.6 ,ii
242,Ref 1,22.639,55816,36182652.0,0.94868161,2038831.1,391.2835281,IT=11;11 ,ii
243,Ref 1,20.092,50284,34212052.0,0.95271909,2065351.1,391.2836107,IT=10;10 ,ii
244,Ref 1,26.186,60088,35314248.0,0.95688564,2208047.5,391.2835785,IT=13;13 ,ii
245,Ref 1,21.471,58128,37415736.0,0.96090441,2096832.8,391.2836919,IT=11;11 ,ii
246,Ref 1,21.526,50908,31529838.0,0.96481691,1872434.9,391.2836301,IT=11;11 ,ii
247,Ref 1,20.983,53404,33332464.0,0.96888769,1977573.8,391.2836905,IT=10;10 ,ii
248,Ref 1,22.407,56892,37220988.0,0.97298348,2052938.4,391.2837162,IT=11;11 ,ii
249,Ref 1,24.875,57308,33175466.0,0.97710431,1928044.8,391.2837238,IT=12;12 ,ii
250,Ref 1,20.528,51616,35865080.0,0.98095638,2187475.8,391.2837436,IT=10;10 ,ii
251,Ref 1,25.489,61480,37661892.0,0.98511266,2068900.1,391.2837006,IT=13;13 ,ii
252,Ref 1,25.563,59180,36255664.0,0.98921044,2073047.4,391.2837086,IT=13;13 ,ii
253,Ref 1,20.267,52296,35789376.0,0.99321878,2150941.0,391.2837111,IT=10;10 ,ii
254,Ref 1,19.858,52032,37023472.0,0.99711256,2121223.2,391.283685,IT=9.9;9.9 ,ii
255,Ref 1,29.813,61840,33194902.0,1.0013479,1778354.2,391.2836807,IT=15;15 ,ii
256,Ref 1,18.870,47464,33331818.0,1.0052916,2020892.8,391.2837799,IT=9.4;9.4 ,ii
257,Ref 1,19.721,53220,36233740.0,1.0093708,2160093.5,391.2837025,IT=9.9;9.9 ,ii
258,Ref 1,20.534,52952,32587672.0,1.0134562,1902194.4,391.2838382,IT=10;10 ,ii
261,Ref 1,20.873,52700,34533412.0,1.0191498,2212870.8,391.283768,IT=10;10 ,ii
262,Ref 1,21.079,53956,36819480.0,1.0230811,2029674.6,391.2836009,IT=11;11 ,ii
263,Ref 1,30.049,62876,35468940.0,1.0273082,1966622.4,391.2836406,IT=15;15 ,ii
264,Ref 1,28.281,64568,36958804.0,1.0314122,2187246.5,391.2836063,IT=14;14 ,ii
265,Ref 1,22.917,54816,34271848.0,1.0354476,1962553.8,391.2836033,IT=11;11 ,ii
266,Ref 1,32.052,69904,38007260.0,1.0395331,2073177.8,391.2836307,IT=16;16 ,ii
267,Ref 1,21.054,52844,36135860.0,1.0434935,2086825.9,391.2835385,IT=11;11 ,ii
268,Ref 1,32.800,67148,34443980.0,1.0477725,1865353.2,391.2836402,IT=16;16 ,ii
269,Ref 1,16.471,43724,29268246.0,1.0516496,1665674.9,391.2837259,IT=8.2;8.2 ,ii
270,Ref 1,30.311,64128,35498760.0,1.0557767,2045669.6,391.2835827,IT=15;15 ,ii
271,Ref 1,20.134,51108,33181778.0,1.0597434,1896250.2,391.2835809,IT=10;10 ,ii
272,Ref 1,19.431,50820,36384692.0,1.0638162,2166739.8,391.2835483,IT=9.7;9.7 ,ii
273,Ref 1,20.746,50612,32083080.0,1.0679079,1984124.2,391.2838063,IT=10;10 ,ii
275,Ref 1,18.535,50412,36254080.0,1.0719787,2128509.8,391.2836257,IT=9.3;9.3 ,ii
276,Ref 1,26.504,61936,35325212.0,1.0761808,1940428.6,391.2836241,IT=13;13 ,ii
277,Ref 1,25.629,59548,33669760.0,1.0802744,1995266.6,391.2836011,IT=13;13 ,ii
278,Ref 1,27.173,63172,37328696.0,1.0844036,2108271.2,391.2836573,IT=14;14 ,ii
